Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,MUHLENBERG,177,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,OHIO,183,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166.5,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,187,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,TODD,219,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,UNION,225,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,WEBSTER,233,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,BOONE,15,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,GRANT,81,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.5,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,OLDHAM,185,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.3,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,OWEN,187,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,PENDLETON,191,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,TRIMBLE,223,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,FULTON,75,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,HICKMAN,105,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,LIVINGSTON,139,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,LYON,143,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,171,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168.9,
SURVEY,2019,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,TRIGG,221,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,171,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,AVOYELLES,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153.9,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,CATAHOULA,25,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162.1,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,CONCORDIA,29,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169.8,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143.3,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,POINTE COUPEE,77,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179.7,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,RAPIDES,79,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148.8,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,SAINT LANDRY,97,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167.4,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,EAST CARROLL,35,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174.8,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,FRANKLIN,41,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170.1,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,MADISON,65,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,MOREHOUSE,67,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,RICHLAND,83,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,183.3,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,TENSAS,107,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176.9,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,WEST CARROLL,123,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150.8,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,NORTHWEST,10,CADDO,17,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138.1,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,NORTHWEST,10,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140.4,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,NORTHWEST,10,RED RIVER,81,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.6,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,119.4,
SURVEY,2019,YEAR,,COUNTY,LOUISIANA,22,WEST CENTRAL,40,NATCHITOCHES,69,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149.6,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,DORCHESTER,19,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179.3,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,SOMERSET,39,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,WICOMICO,45,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121.4,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,WORCESTER,47,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.7,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,CARROLL,13,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181.1,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,FREDERICK,21,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174.7,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,HARFORD,25,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181.1,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,HOWARD,27,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176.8,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,187.3,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,WASHINGTON,43,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158.6,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,SOUTHERN,80,ANNE ARUNDEL,3,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169.8,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,SOUTHERN,80,CALVERT,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133.1,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131.9,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,UPPER EASTERN SHORE,30,CAROLINE,11,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,UPPER EASTERN SHORE,30,CECIL,15,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170.9,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,UPPER EASTERN SHORE,30,KENT,29,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164.1,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,UPPER EASTERN SHORE,30,QUEEN ANNES,35,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,UPPER EASTERN SHORE,30,TALBOT,41,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.4,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,WESTERN,10,ALLEGANY,1,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.6,
SURVEY,2019,YEAR,,COUNTY,MARYLAND,24,WESTERN,10,GARRETT,23,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144.8,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,ISABELLA,73,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140.6,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,MECOSTA,107,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135.9,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,MONTCALM,117,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.5,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.4,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,ARENAC,11,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134.7,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,BAY,17,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146.4,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,HURON,63,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175.7,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,SAGINAW,145,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157.5,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,SANILAC,151,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163.5,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,TUSCOLA,157,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165.2,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,ALPENA,7,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,IOSCO,69,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117.1,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,MONTMORENCY,119,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,OGEMAW,129,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,151.7,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110.3,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,OTSEGO,137,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127.3,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,PRESQUE ISLE,141,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126.8,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,BENZIE,19,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,91.7,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,EMMET,47,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,GRAND TRAVERSE,55,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,LEELANAU,89,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121.1,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,MANISTEE,101,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,119,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,MISSAUKEE,113,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,152.2,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116.1,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,BARRY,15,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.5,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,BRANCH,23,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157.9,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,CALHOUN,25,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136.8,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,EATON,45,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140.3,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,HILLSDALE,59,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163.6,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,INGHAM,65,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150.9,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,IONIA,67,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,JACKSON,75,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158.2,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122.7,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,SHIAWASSEE,155,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147.9,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,GENESEE,49,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,LAPEER,87,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148.8,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,LENAWEE,91,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174.8,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,LIVINGSTON,93,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149.6,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,MACOMB,99,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160.2,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,MONROE,115,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181.3,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,OAKLAND,125,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133.3,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,ST CLAIR,147,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148.1,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,WASHTENAW,161,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,156.3,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,WAYNE,163,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,ALLEGAN,5,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,CASS,27,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.3,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,KALAMAZOO,77,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138.4,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,KENT,81,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153.6,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142.8,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,DELTA,41,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116.7,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,MENOMINEE,109,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,73.2,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117.9,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,WEST CENTRAL,40,MASON,105,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155.5,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,WEST CENTRAL,40,NEWAYGO,123,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,WEST CENTRAL,40,OCEANA,127,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144.6,
SURVEY,2019,YEAR,,COUNTY,MICHIGAN,26,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,139.2,
SURVEY,2019,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154.6,
SURVEY,2019,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179,
SURVEY,2019,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,MCLEOD,85,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188.6,
SURVEY,2019,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,MEEKER,93,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165.5,
SURVEY,2019,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,MORRISON,97,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,141.3,
